"Serial","Time of Reading - Local","Time of Reading - UTC","forwardActiveEnergy Type","forwardActiveEnergy Value"
7604524236,"2023/07/01 00:00","2023/06/30 22:00","TookReading",5306473
7604524236,"2023/07/01 00:30","2023/06/30 22:30","TookReading",5306481
7604524236,"2023/07/01 00:30","2023/06/30 22:30","TookReading",5306481
7604524236,"2023/07/01 01:00","2023/06/30 23:00","TookReading",5306488
7604524236,"2023/07/01 01:30","2023/06/30 23:30","TookReading",5306496
7604524236,"2023/07/01 02:00","2023/07/01 00:00","TookReading",5306503
7604524236,"2023/07/01 02:30","2023/07/01 00:30","TookReading",5306511
7604524236,"2023/07/01 03:00","2023/07/01 01:00","TookReading",5306518
7604524236,"2023/07/01 03:30","2023/07/01 01:30","TookReading",5306526
7604524236,"2023/07/01 04:00","2023/07/01 02:00","TookReading",5306534
7604524236,"2023/07/01 04:30","2023/07/01 02:30","TookReading",5306541
7604524236,"2023/07/01 05:00","2023/07/01 03:00","TookReading",5306549
7604524236,"2023/07/01 05:30","2023/07/01 03:30","TookReading",5306556
7604524236,"2023/07/01 06:00","2023/07/01 04:00","TookReading",5306564
7604524236,"2023/07/01 06:30","2023/07/01 04:30","TookReading",5306571
7604524236,"2023/07/01 07:00","2023/07/01 05:00","TookReading",5306579
7604524236,"2023/07/01 07:30","2023/07/01 05:30","TookReading",5306586
7604524236,"2023/07/01 08:00","2023/07/01 06:00","TookReading",5306594
7604524236,"2023/07/01 08:30","2023/07/01 06:30","TookReading",5306601
7604524236,"2023/07/01 09:00","2023/07/01 07:00","TookReading",5306608
7604524236,"2023/07/01 09:30","2023/07/01 07:30","TookReading",5306616
7604524236,"2023/07/01 10:00","2023/07/01 08:00","TookReading",5306623
7604524236,"2023/07/01 10:30","2023/07/01 08:30","TookReading",5306630
7604524236,"2023/07/01 11:00","2023/07/01 09:00","TookReading",5306638
7604524236,"2023/07/01 11:30","2023/07/01 09:30","TookReading",5306645
7604524236,"2023/07/01 12:00","2023/07/01 10:00","TookReading",5306653
7604524236,"2023/07/01 12:30","2023/07/01 10:30","TookReading",5306660
7604524236,"2023/07/01 13:00","2023/07/01 11:00","TookReading",5306667
7604524236,"2023/07/01 13:30","2023/07/01 11:30","TookReading",5306675
7604524236,"2023/07/01 14:00","2023/07/01 12:00","TookReading",5306682
7604524236,"2023/07/01 14:30","2023/07/01 12:30","TookReading",5306690
7604524236,"2023/07/01 15:00","2023/07/01 13:00","TookReading",5306697
7604524236,"2023/07/01 15:30","2023/07/01 13:30","TookReading",5306705
7604524236,"2023/07/01 16:00","2023/07/01 14:00","TookReading",5306712
7604524236,"2023/07/01 16:30","2023/07/01 14:30","TookReading",5306720
7604524236,"2023/07/01 17:00","2023/07/01 15:00","TookReading",5306727
7604524236,"2023/07/01 17:30","2023/07/01 15:30","TookReading",5306740
7604524236,"2023/07/01 18:00","2023/07/01 16:00","TookReading",5306755
7604524236,"2023/07/01 18:30","2023/07/01 16:30","TookReading",5306771
7604524236,"2023/07/01 19:00","2023/07/01 17:00","TookReading",5306785
7604524236,"2023/07/01 19:30","2023/07/01 17:30","TookReading",5306793
7604524236,"2023/07/01 20:00","2023/07/01 18:00","TookReading",5306793
7604524236,"2023/07/01 20:30","2023/07/01 18:30","TookReading",5306793
7604524236,"2023/07/01 21:00","2023/07/01 19:00","TookReading",5306793
7604524236,"2023/07/01 21:30","2023/07/01 19:30","TookReading",5306793
7604524236,"2023/07/01 22:00","2023/07/01 20:00","TookReading",5306793
7604524236,"2023/07/01 22:30","2023/07/01 20:30","TookReading",5306793
7604524236,"2023/07/01 23:00","2023/07/01 21:00","TookReading",5306793
7604524236,"2023/07/01 23:30","2023/07/01 21:30","TookReading",5306793
7604524236,"2023/07/02 00:00","2023/07/01 22:00","TookReading",5306793
7604524236,"2023/07/02 00:30","2023/07/01 22:30","TookReading",5306793
7604524236,"2023/07/02 01:00","2023/07/01 23:00","TookReading",5306793
7604524236,"2023/07/02 01:30","2023/07/01 23:30","TookReading",5306793
7604524236,"2023/07/02 02:00","2023/07/02 00:00","TookReading",5306793
7604524236,"2023/07/02 02:30","2023/07/02 00:30","TookReading",5306793
7604524236,"2023/07/02 03:00","2023/07/02 01:00","TookReading",5306793
7604524236,"2023/07/02 03:30","2023/07/02 01:30","TookReading",5306793
7604524236,"2023/07/02 04:00","2023/07/02 02:00","TookReading",5306793
7604524236,"2023/07/02 04:30","2023/07/02 02:30","TookReading",5306793
7604524236,"2023/07/02 05:00","2023/07/02 03:00","TookReading",5306793
7604524236,"2023/07/02 05:30","2023/07/02 03:30","TookReading",5306793
7604524236,"2023/07/02 06:00","2023/07/02 04:00","TookReading",5306793
7604524236,"2023/07/02 06:30","2023/07/02 04:30","TookReading",5306793
7604524236,"2023/07/02 07:00","2023/07/02 05:00","TookReading",5306793
7604524236,"2023/07/02 07:30","2023/07/02 05:30","TookReading",5306793
7604524236,"2023/07/02 08:00","2023/07/02 06:00","TookReading",5306793
7604524236,"2023/07/02 08:30","2023/07/02 06:30","TookReading",5306793
7604524236,"2023/07/02 09:00","2023/07/02 07:00","TookReading",5306793
7604524236,"2023/07/02 09:30","2023/07/02 07:30","TookReading",5306793
7604524236,"2023/07/02 10:00","2023/07/02 08:00","TookReading",5306793
7604524236,"2023/07/02 10:30","2023/07/02 08:30","TookReading",5306793
7604524236,"2023/07/02 11:00","2023/07/02 09:00","TookReading",5306793
7604524236,"2023/07/02 11:30","2023/07/02 09:30","TookReading",5306793
7604524236,"2023/07/02 12:00","2023/07/02 10:00","TookReading",5306813
7604524236,"2023/07/02 12:30","2023/07/02 10:30","TookReading",5306857
7604524236,"2023/07/02 13:00","2023/07/02 11:00","TookReading",5307903
7604524236,"2023/07/02 13:30","2023/07/02 11:30","TookReading",5309582
7604524236,"2023/07/02 14:00","2023/07/02 12:00","TookReading",5311273
7604524236,"2023/07/02 14:30","2023/07/02 12:30","TookReading",5312992
7604524236,"2023/07/02 15:00","2023/07/02 13:00","TookReading",5314712
7604524236,"2023/07/02 15:30","2023/07/02 13:30","TookReading",5315523
7604524236,"2023/07/02 16:00","2023/07/02 14:00","TookReading",5315635
7604524236,"2023/07/02 16:30","2023/07/02 14:30","TookReading",5315686
7604524236,"2023/07/02 17:00","2023/07/02 15:00","TookReading",5315827
7604524236,"2023/07/02 17:30","2023/07/02 15:30","TookReading",5316424
7604524236,"2023/07/02 18:00","2023/07/02 16:00","TookReading",5317411
7604524236,"2023/07/02 18:30","2023/07/02 16:30","TookReading",5318324
7604524236,"2023/07/02 19:00","2023/07/02 17:00","TookReading",5319202
7604524236,"2023/07/02 19:30","2023/07/02 17:30","TookReading",5320047
7604524236,"2023/07/02 20:00","2023/07/02 18:00","TookReading",5320906
7604524236,"2023/07/02 20:30","2023/07/02 18:30","TookReading",5321785
7604524236,"2023/07/02 21:00","2023/07/02 19:00","TookReading",5322652
7604524236,"2023/07/02 21:30","2023/07/02 19:30","TookReading",5323168
7604524236,"2023/07/02 22:00","2023/07/02 20:00","TookReading",5323185
7604524236,"2023/07/02 22:30","2023/07/02 20:30","TookReading",5323235
7604524236,"2023/07/02 23:00","2023/07/02 21:00","TookReading",5323258
7604524236,"2023/07/02 23:30","2023/07/02 21:30","TookReading",5323268
7604524236,"2023/07/03 00:00","2023/07/02 22:00","TookReading",5323285
7604524236,"2023/07/03 00:30","2023/07/02 22:30","TookReading",5323335
7604524236,"2023/07/03 01:00","2023/07/02 23:00","TookReading",5323356
7604524236,"2023/07/03 01:30","2023/07/02 23:30","TookReading",5323366
7604524236,"2023/07/03 02:00","2023/07/03 00:00","TookReading",5323376
7604524236,"2023/07/03 02:30","2023/07/03 00:30","TookReading",5323423
7604524236,"2023/07/03 03:00","2023/07/03 01:00","TookReading",5323455
7604524236,"2023/07/03 03:30","2023/07/03 01:30","TookReading",5323465
7604524236,"2023/07/03 04:00","2023/07/03 02:00","TookReading",5323475
7604524236,"2023/07/03 04:30","2023/07/03 02:30","TookReading",5323496
7604524236,"2023/07/03 05:00","2023/07/03 03:00","TookReading",5323545
7604524236,"2023/07/03 05:30","2023/07/03 03:30","TookReading",5323871
7604524236,"2023/07/03 06:00","2023/07/03 04:00","TookReading",5324731
7604524236,"2023/07/03 06:30","2023/07/03 04:30","TookReading",5325583
7604524236,"2023/07/03 07:00","2023/07/03 05:00","TookReading",5326435
7604524236,"2023/07/03 07:30","2023/07/03 05:30","TookReading",5327287
7604524236,"2023/07/03 08:00","2023/07/03 06:00","TookReading",5328214
7604524236,"2023/07/03 08:30","2023/07/03 06:30","TookReading",5329067
7604524236,"2023/07/03 09:00","2023/07/03 07:00","TookReading",5329937
7604524236,"2023/07/03 09:30","2023/07/03 07:30","TookReading",5330768
7604524236,"2023/07/03 10:00","2023/07/03 08:00","TookReading",5331570
7604524236,"2023/07/03 10:30","2023/07/03 08:30","TookReading",5332492
7604524236,"2023/07/03 11:00","2023/07/03 09:00","TookReading",5333436
7604524236,"2023/07/03 11:30","2023/07/03 09:30","TookReading",5334337
7604524236,"2023/07/03 12:00","2023/07/03 10:00","TookReading",5335250
7604524236,"2023/07/03 12:30","2023/07/03 10:30","TookReading",5336180
7604524236,"2023/07/03 13:00","2023/07/03 11:00","TookReading",5337128
7604524236,"2023/07/03 13:30","2023/07/03 11:30","TookReading",5338035
7604524236,"2023/07/03 14:00","2023/07/03 12:00","TookReading",5338953
7604524236,"2023/07/03 14:30","2023/07/03 12:30","TookReading",5339870
7604524236,"2023/07/03 15:00","2023/07/03 13:00","TookReading",5340773
7604524236,"2023/07/03 15:30","2023/07/03 13:30","TookReading",5341633
7604524236,"2023/07/03 16:00","2023/07/03 14:00","TookReading",5342510
7604524236,"2023/07/03 16:30","2023/07/03 14:30","TookReading",5342682
7604524236,"2023/07/03 17:00","2023/07/03 15:00","TookReading",5342785
7604524236,"2023/07/03 17:30","2023/07/03 15:30","TookReading",5342977
7604524236,"2023/07/03 18:00","2023/07/03 16:00","TookReading",5344014
7604524236,"2023/07/03 18:30","2023/07/03 16:30","TookReading",5346354
7604524236,"2023/07/03 19:00","2023/07/03 17:00","TookReading",5348852
7604524236,"2023/07/03 19:30","2023/07/03 17:30","TookReading",5351103
7604524236,"2023/07/03 20:00","2023/07/03 18:00","TookReading",5352822
7604524236,"2023/07/03 20:30","2023/07/03 18:30","TookReading",5355290
7604524236,"2023/07/03 21:00","2023/07/03 19:00","TookReading",5357760
7604524236,"2023/07/03 21:30","2023/07/03 19:30","TookReading",5360226
7604524236,"2023/07/03 22:00","2023/07/03 20:00","TookReading",5362724
7604524236,"2023/07/03 22:30","2023/07/03 20:30","TookReading",5365183
7604524236,"2023/07/03 23:00","2023/07/03 21:00","TookReading",5366091
7604524236,"2023/07/03 23:30","2023/07/03 21:30","TookReading",5366966
7604524236,"2023/07/04 00:00","2023/07/03 22:00","TookReading",5367798
7604524236,"2023/07/04 00:30","2023/07/03 22:30","TookReading",5368651
7604524236,"2023/07/04 01:00","2023/07/03 23:00","TookReading",5369507
7604524236,"2023/07/04 01:30","2023/07/03 23:30","TookReading",5370402
7604524236,"2023/07/04 02:00","2023/07/04 00:00","TookReading",5371300
7604524236,"2023/07/04 02:30","2023/07/04 00:30","TookReading",5372173
7604524236,"2023/07/04 03:00","2023/07/04 01:00","TookReading",5373041
7604524236,"2023/07/04 03:30","2023/07/04 01:30","TookReading",5373911
7604524236,"2023/07/04 04:00","2023/07/04 02:00","TookReading",5374796
7604524236,"2023/07/04 04:30","2023/07/04 02:30","TookReading",5375714
7604524236,"2023/07/04 05:00","2023/07/04 03:00","TookReading",5376995
7604524236,"2023/07/04 05:30","2023/07/04 03:30","TookReading",5378630
7604524236,"2023/07/04 06:00","2023/07/04 04:00","TookReading",5378649
7604524236,"2023/07/04 06:30","2023/07/04 04:30","TookReading",5378675
7604524236,"2023/07/04 07:00","2023/07/04 05:00","TookReading",5378726
7604524236,"2023/07/04 07:30","2023/07/04 05:30","TookReading",5378742
7604524236,"2023/07/04 08:00","2023/07/04 06:00","TookReading",5378964
7604524236,"2023/07/04 08:30","2023/07/04 06:30","TookReading",5379799
7604524236,"2023/07/04 09:00","2023/07/04 07:00","TookReading",5380725
7604524236,"2023/07/04 09:30","2023/07/04 07:30","TookReading",5381661
7604524236,"2023/07/04 10:00","2023/07/04 08:00","TookReading",5382575
7604524236,"2023/07/04 10:30","2023/07/04 08:30","TookReading",5383457
7604524236,"2023/07/04 11:00","2023/07/04 09:00","TookReading",5383947
7604524236,"2023/07/04 11:30","2023/07/04 09:30","TookReading",5386097
7604524236,"2023/07/04 12:00","2023/07/04 10:00","TookReading",5387189
7604524236,"2023/07/04 12:30","2023/07/04 10:30","TookReading",5388152
7604524236,"2023/07/04 13:00","2023/07/04 11:00","TookReading",5388710
7604524236,"2023/07/04 13:30","2023/07/04 11:30","TookReading",5389728
7604524236,"2023/07/04 14:00","2023/07/04 12:00","TookReading",5390710
7604524236,"2023/07/04 14:30","2023/07/04 12:30","TookReading",5391056
7604524236,"2023/07/04 15:00","2023/07/04 13:00","TookReading",5391399
7604524236,"2023/07/04 15:30","2023/07/04 13:30","TookReading",5392315
7604524236,"2023/07/04 16:00","2023/07/04 14:00","TookReading",5393226
7604524236,"2023/07/04 16:30","2023/07/04 14:30","TookReading",5394077
7604524236,"2023/07/04 17:00","2023/07/04 15:00","TookReading",5394905
7604524236,"2023/07/04 17:30","2023/07/04 15:30","TookReading",5395857
7604524236,"2023/07/04 18:00","2023/07/04 16:00","TookReading",5396758
7604524236,"2023/07/04 18:30","2023/07/04 16:30","TookReading",5397607
7604524236,"2023/07/04 19:00","2023/07/04 17:00","TookReading",5398471
7604524236,"2023/07/04 19:30","2023/07/04 17:30","TookReading",5399320
7604524236,"2023/07/04 20:00","2023/07/04 18:00","TookReading",5400234
7604524236,"2023/07/04 20:30","2023/07/04 18:30","TookReading",5401405
7604524236,"2023/07/04 21:00","2023/07/04 19:00","TookReading",5403976
7604524236,"2023/07/04 21:30","2023/07/04 19:30","TookReading",5406458
7604524236,"2023/07/04 22:00","2023/07/04 20:00","TookReading",5409246
7604524236,"2023/07/04 22:30","2023/07/04 20:30","TookReading",5411695
7604524236,"2023/07/04 23:00","2023/07/04 21:00","TookReading",5412647
7604524236,"2023/07/04 23:30","2023/07/04 21:30","TookReading",5413477
7604524236,"2023/07/05 00:00","2023/07/04 22:00","TookReading",5414337
7604524236,"2023/07/05 00:30","2023/07/04 22:30","TookReading",5415208
7604524236,"2023/07/05 01:00","2023/07/04 23:00","TookReading",5416062
7604524236,"2023/07/05 01:30","2023/07/04 23:30","TookReading",5416913
7604524236,"2023/07/05 02:00","2023/07/05 00:00","TookReading",5417767
7604524236,"2023/07/05 02:30","2023/07/05 00:30","TookReading",5418639
7604524236,"2023/07/05 03:00","2023/07/05 01:00","TookReading",5419525
7604524236,"2023/07/05 03:30","2023/07/05 01:30","TookReading",5420369
7604524236,"2023/07/05 04:00","2023/07/05 02:00","TookReading",5421204
7604524236,"2023/07/05 04:30","2023/07/05 02:30","TookReading",5422026
7604524236,"2023/07/05 05:00","2023/07/05 03:00","TookReading",5422884
7604524236,"2023/07/05 05:30","2023/07/05 03:30","TookReading",5423760
7604524236,"2023/07/05 06:00","2023/07/05 04:00","TookReading",5424677
7604524236,"2023/07/05 06:30","2023/07/05 04:30","TookReading",5426859
7604524236,"2023/07/05 07:00","2023/07/05 05:00","TookReading",5429034
7604524236,"2023/07/05 07:30","2023/07/05 05:30","TookReading",5430531
7604524236,"2023/07/05 08:00","2023/07/05 06:00","TookReading",5432068
7604524236,"2023/07/05 08:30","2023/07/05 06:30","TookReading",5433650
7604524236,"2023/07/05 09:00","2023/07/05 07:00","TookReading",5434214
7604524236,"2023/07/05 09:30","2023/07/05 07:30","TookReading",5434218
7604524236,"2023/07/05 10:00","2023/07/05 08:00","TookReading",5434221
7604524236,"2023/07/05 10:30","2023/07/05 08:30","TookReading",5434225
7604524236,"2023/07/05 11:00","2023/07/05 09:00","TookReading",5434270
7604524236,"2023/07/05 11:30","2023/07/05 09:30","TookReading",5434307
7604524236,"2023/07/05 12:00","2023/07/05 10:00","TookReading",5434310
7604524236,"2023/07/05 12:30","2023/07/05 10:30","TookReading",5434314
7604524236,"2023/07/05 13:00","2023/07/05 11:00","TookReading",5434318
7604524236,"2023/07/05 13:30","2023/07/05 11:30","TookReading",5434589
7604524236,"2023/07/05 14:00","2023/07/05 12:00","TookReading",5435830
7604524236,"2023/07/05 14:30","2023/07/05 12:30","TookReading",5437200
7604524236,"2023/07/05 15:00","2023/07/05 13:00","TookReading",5438087
7604524236,"2023/07/05 15:30","2023/07/05 13:30","TookReading",5438972
7604524236,"2023/07/05 16:00","2023/07/05 14:00","TookReading",5439327
7604524236,"2023/07/05 16:30","2023/07/05 14:30","TookReading",5440250
7604524236,"2023/07/05 17:00","2023/07/05 15:00","TookReading",5441147
7604524236,"2023/07/05 17:30","2023/07/05 15:30","TookReading",5442039
7604524236,"2023/07/05 18:00","2023/07/05 16:00","TookReading",5443040
7604524236,"2023/07/05 18:30","2023/07/05 16:30","TookReading",5443987
7604524236,"2023/07/05 19:00","2023/07/05 17:00","TookReading",5444878
7604524236,"2023/07/05 19:30","2023/07/05 17:30","TookReading",5445318
7604524236,"2023/07/05 20:00","2023/07/05 18:00","TookReading",5445408
7604524236,"2023/07/05 20:30","2023/07/05 18:30","TookReading",5445868
7604524236,"2023/07/05 21:00","2023/07/05 19:00","TookReading",5447874
7604524236,"2023/07/05 21:30","2023/07/05 19:30","TookReading",5450133
7604524236,"2023/07/05 22:00","2023/07/05 20:00","TookReading",5451041
7604524236,"2023/07/05 22:30","2023/07/05 20:30","TookReading",5451813
7604524236,"2023/07/05 23:00","2023/07/05 21:00","TookReading",5452588
7604524236,"2023/07/05 23:30","2023/07/05 21:30","TookReading",5453357
7604524236,"2023/07/06 00:00","2023/07/05 22:00","TookReading",5454126
7604524236,"2023/07/06 00:30","2023/07/05 22:30","TookReading",5454199
7604524236,"2023/07/06 01:00","2023/07/05 23:00","TookReading",5454218
7604524236,"2023/07/06 01:30","2023/07/05 23:30","TookReading",5454222
7604524236,"2023/07/06 02:00","2023/07/06 00:00","TookReading",5454225
7604524236,"2023/07/06 02:30","2023/07/06 00:30","TookReading",5454259
7604524236,"2023/07/06 03:00","2023/07/06 01:00","TookReading",5454296
7604524236,"2023/07/06 03:30","2023/07/06 01:30","TookReading",5454300
7604524236,"2023/07/06 04:00","2023/07/06 02:00","TookReading",5454303
7604524236,"2023/07/06 04:30","2023/07/06 02:30","TookReading",5454307
7604524236,"2023/07/06 05:00","2023/07/06 03:00","TookReading",5454351
7604524236,"2023/07/06 05:30","2023/07/06 03:30","TookReading",5454376
7604524236,"2023/07/06 06:00","2023/07/06 04:00","TookReading",5455544
7604524236,"2023/07/06 06:30","2023/07/06 04:30","TookReading",5456364
7604524236,"2023/07/06 07:00","2023/07/06 05:00","TookReading",5457219
7604524236,"2023/07/06 07:30","2023/07/06 05:30","TookReading",5458082
7604524236,"2023/07/06 08:00","2023/07/06 06:00","TookReading",5459929
7604524236,"2023/07/06 08:30","2023/07/06 06:30","TookReading",5461402
7604524236,"2023/07/06 09:00","2023/07/06 07:00","EstimatedReading",5461682
7604524236,"2023/07/06 09:30","2023/07/06 07:30","EstimatedReading",5461963
7604524236,"2023/07/06 10:00","2023/07/06 08:00","TookReading",5462243
7604524236,"2023/07/06 10:30","2023/07/06 08:30","TookReading",5463197
7604524236,"2023/07/06 11:00","2023/07/06 09:00","TookReading",5464138
7604524236,"2023/07/06 11:30","2023/07/06 09:30","TookReading",5465457
7604524236,"2023/07/06 12:00","2023/07/06 10:00","TookReading",5466543
7604524236,"2023/07/06 12:30","2023/07/06 10:30","TookReading",5467763
7604524236,"2023/07/06 13:00","2023/07/06 11:00","TookReading",5468680
7604524236,"2023/07/06 13:30","2023/07/06 11:30","TookReading",5469571
7604524236,"2023/07/06 14:00","2023/07/06 12:00","TookReading",5470471
7604524236,"2023/07/06 14:30","2023/07/06 12:30","TookReading",5471313
7604524236,"2023/07/06 15:00","2023/07/06 13:00","TookReading",5472202
7604524236,"2023/07/06 15:30","2023/07/06 13:30","TookReading",5473422
7604524236,"2023/07/06 16:00","2023/07/06 14:00","TookReading",5475080
7604524236,"2023/07/06 16:30","2023/07/06 14:30","TookReading",5475881
7604524236,"2023/07/06 17:00","2023/07/06 15:00","TookReading",5476827
7604524236,"2023/07/06 17:30","2023/07/06 15:30","TookReading",5477730
7604524236,"2023/07/06 18:00","2023/07/06 16:00","TookReading",5478605
7604524236,"2023/07/06 18:30","2023/07/06 16:30","TookReading",5479491
7604524236,"2023/07/06 19:00","2023/07/06 17:00","TookReading",5481129
7604524236,"2023/07/06 19:30","2023/07/06 17:30","TookReading",5481947
7604524236,"2023/07/06 20:00","2023/07/06 18:00","TookReading",5483570
7604524236,"2023/07/06 20:30","2023/07/06 18:30","TookReading",5486060
7604524236,"2023/07/06 21:00","2023/07/06 19:00","TookReading",5488019
7604524236,"2023/07/06 21:30","2023/07/06 19:30","TookReading",5489774
7604524236,"2023/07/06 22:00","2023/07/06 20:00","TookReading",5490659
7604524236,"2023/07/06 22:30","2023/07/06 20:30","TookReading",5491546
7604524236,"2023/07/06 23:00","2023/07/06 21:00","TookReading",5493174
7604524236,"2023/07/06 23:30","2023/07/06 21:30","TookReading",5495691
7604524236,"2023/07/07 00:00","2023/07/06 22:00","TookReading",5498149
7604524236,"2023/07/07 00:30","2023/07/06 22:30","TookReading",5500614
7604524236,"2023/07/07 01:00","2023/07/06 23:00","TookReading",5503091
7604524236,"2023/07/07 01:30","2023/07/06 23:30","TookReading",5504636
7604524236,"2023/07/07 02:00","2023/07/07 00:00","TookReading",5505516
7604524236,"2023/07/07 02:30","2023/07/07 00:30","TookReading",5506379
7604524236,"2023/07/07 03:00","2023/07/07 01:00","TookReading",5507240
7604524236,"2023/07/07 03:30","2023/07/07 01:30","TookReading",5508110
7604524236,"2023/07/07 04:00","2023/07/07 02:00","TookReading",5508999
7604524236,"2023/07/07 04:30","2023/07/07 02:30","TookReading",5509847
7604524236,"2023/07/07 05:00","2023/07/07 03:00","TookReading",5510676
7604524236,"2023/07/07 05:30","2023/07/07 03:30","TookReading",5511653
7604524236,"2023/07/07 06:00","2023/07/07 04:00","TookReading",5513773
7604524236,"2023/07/07 06:30","2023/07/07 04:30","TookReading",5514667
7604524236,"2023/07/07 07:00","2023/07/07 05:00","TookReading",5515512
7604524236,"2023/07/07 07:30","2023/07/07 05:30","TookReading",5516331
7604524236,"2023/07/07 08:00","2023/07/07 06:00","TookReading",5517156
7604524236,"2023/07/07 08:30","2023/07/07 06:30","TookReading",5517980
7604524236,"2023/07/07 09:00","2023/07/07 07:00","TookReading",5518868
7604524236,"2023/07/07 09:30","2023/07/07 07:30","TookReading",5520638
7604524236,"2023/07/07 10:00","2023/07/07 08:00","TookReading",5522819
7604524236,"2023/07/07 10:30","2023/07/07 08:30","TookReading",5524215
7604524236,"2023/07/07 11:00","2023/07/07 09:00","TookReading",5525139
7604524236,"2023/07/07 11:30","2023/07/07 09:30","TookReading",5526047
7604524236,"2023/07/07 12:00","2023/07/07 10:00","TookReading",5526932
7604524236,"2023/07/07 12:30","2023/07/07 10:30","TookReading",5527767
7604524236,"2023/07/07 13:00","2023/07/07 11:00","TookReading",5528603
7604524236,"2023/07/07 13:30","2023/07/07 11:30","TookReading",5529402
7604524236,"2023/07/07 14:00","2023/07/07 12:00","TookReading",5530317
7604524236,"2023/07/07 14:30","2023/07/07 12:30","TookReading",5531245
7604524236,"2023/07/07 15:00","2023/07/07 13:00","TookReading",5532146
7604524236,"2023/07/07 15:30","2023/07/07 13:30","TookReading",5533024
7604524236,"2023/07/07 16:00","2023/07/07 14:00","TookReading",5533899
7604524236,"2023/07/07 16:30","2023/07/07 14:30","TookReading",5534248
7604524236,"2023/07/07 17:00","2023/07/07 15:00","TookReading",5534351
7604524236,"2023/07/07 17:30","2023/07/07 15:30","TookReading",5534477
7604524236,"2023/07/07 18:00","2023/07/07 16:00","TookReading",5535361
7604524236,"2023/07/07 18:30","2023/07/07 16:30","TookReading",5537667
7604524236,"2023/07/07 19:00","2023/07/07 17:00","TookReading",5540072
7604524236,"2023/07/07 19:30","2023/07/07 17:30","TookReading",5542510
7604524236,"2023/07/07 20:00","2023/07/07 18:00","TookReading",5545056
7604524236,"2023/07/07 20:30","2023/07/07 18:30","TookReading",5547302
7604524236,"2023/07/07 21:00","2023/07/07 19:00","TookReading",5548238
7604524236,"2023/07/07 21:30","2023/07/07 19:30","TookReading",5549519
7604524236,"2023/07/07 22:00","2023/07/07 20:00","TookReading",5550472
7604524236,"2023/07/07 22:30","2023/07/07 20:30","TookReading",5551312
7604524236,"2023/07/07 23:00","2023/07/07 21:00","TookReading",5552469
7604524236,"2023/07/07 23:30","2023/07/07 21:30","TookReading",5553254
7604524236,"2023/07/08 00:00","2023/07/07 22:00","TookReading",5554037
7604524236,"2023/07/08 00:30","2023/07/07 22:30","TookReading",5554866
7604524236,"2023/07/08 01:00","2023/07/07 23:00","TookReading",5555779
7604524236,"2023/07/08 01:30","2023/07/07 23:30","TookReading",5556674
7604524236,"2023/07/08 02:00","2023/07/08 00:00","TookReading",5557539
7604524236,"2023/07/08 02:30","2023/07/08 00:30","TookReading",5558400
7604524236,"2023/07/08 03:00","2023/07/08 01:00","TookReading",5559261
7604524236,"2023/07/08 03:30","2023/07/08 01:30","TookReading",5560126
7604524236,"2023/07/08 04:00","2023/07/08 02:00","TookReading",5561016
7604524236,"2023/07/08 04:30","2023/07/08 02:30","TookReading",5561878
7604524236,"2023/07/08 05:00","2023/07/08 03:00","TookReading",5562718
7604524236,"2023/07/08 05:30","2023/07/08 03:30","TookReading",5563717
7604524236,"2023/07/08 06:00","2023/07/08 04:00","TookReading",5565337
7604524236,"2023/07/08 06:30","2023/07/08 04:30","TookReading",5566198
7604524236,"2023/07/08 07:00","2023/07/08 05:00","TookReading",5567071
7604524236,"2023/07/08 07:30","2023/07/08 05:30","TookReading",5568324
7604524236,"2023/07/08 08:00","2023/07/08 06:00","TookReading",5569372
7604524236,"2023/07/08 08:30","2023/07/08 06:30","TookReading",5570220
7604524236,"2023/07/08 09:00","2023/07/08 07:00","TookReading",5571073
7604524236,"2023/07/08 09:30","2023/07/08 07:30","TookReading",5571963
7604524236,"2023/07/08 10:00","2023/07/08 08:00","TookReading",5572844
7604524236,"2023/07/08 10:30","2023/07/08 08:30","TookReading",5573701
7604524236,"2023/07/08 11:00","2023/07/08 09:00","TookReading",5575257
7604524236,"2023/07/08 11:30","2023/07/08 09:30","TookReading",5577747
7604524236,"2023/07/08 12:00","2023/07/08 10:00","TookReading",5580263
7604524236,"2023/07/08 12:30","2023/07/08 10:30","TookReading",5582708
7604524236,"2023/07/08 13:00","2023/07/08 11:00","TookReading",5584314
7604524236,"2023/07/08 13:30","2023/07/08 11:30","TookReading",5585156
7604524236,"2023/07/08 14:00","2023/07/08 12:00","TookReading",5586012
7604524236,"2023/07/08 14:30","2023/07/08 12:30","TookReading",5586850
7604524236,"2023/07/08 15:00","2023/07/08 13:00","TookReading",5587790
7604524236,"2023/07/08 15:30","2023/07/08 13:30","TookReading",5588707
7604524236,"2023/07/08 16:00","2023/07/08 14:00","TookReading",5589342
7604524236,"2023/07/08 16:30","2023/07/08 14:30","TookReading",5590239
7604524236,"2023/07/08 17:00","2023/07/08 15:00","TookReading",5591171
7604524236,"2023/07/08 17:30","2023/07/08 15:30","TookReading",5592089
7604524236,"2023/07/08 18:00","2023/07/08 16:00","TookReading",5592972
7604524236,"2023/07/08 18:30","2023/07/08 16:30","TookReading",5593903
7604524236,"2023/07/08 19:00","2023/07/08 17:00","TookReading",5595166
